Timestamp,Neck_Flexion_deg,Trunk_Flexion_deg,R_Shoulder_Flexion_deg,L_Shoulder_Flexion_deg,R_Elbow_Flexion_deg,L_Elbow_Flexion_deg,R_Wrist_Deviation_deg,L_Wrist_Deviation_deg,R_Hip_Flexion_deg,L_Hip_Flexion_deg,R_Knee_Flexion_deg,L_Knee_Flexion_deg,neck,trunk,r_shoulder,l_shoulder,shoulder,r_elbow,l_elbow,elbow,r_wrist,l_wrist,wrist,r_hip,l_hip,hip,r_knee,l_knee,knee,neck_vel,neck_duration,neck_freq,trunk_vel,trunk_duration,trunk_freq,shoulder_vel,shoulder_duration,shoulder_freq,elbow_vel,elbow_duration,elbow_freq,wrist_vel,wrist_duration,wrist_freq,hip_vel,hip_duration,hip_freq,knee_vel,knee_duration,knee_freq,risk_score_raw,conditions,main_condition,severity,location,anomaly,risk_score,condition_code,location_code,severity_code
2024-01-01 00:00:00.330,26.30233131763912,40.47634007716549,29.35063191507693,25.355514456843252,77.34284552874321,62.805252603108045,40.75074877255908,27.574873077761605,10.819086103087857,0.0,5.55102380103963,13.928303669072822,26.30233131763912,40.47634007716549,29.35063191507693,25.355514456843252,29.35063191507693,77.34284552874321,62.805252603108045,77.34284552874321,40.75074877255908,27.574873077761605,40.75074877255908,10.819086103087857,0.0,10.819086103087857,5.55102380103963,13.928303669072822,13.928303669072822,6.961850968951403,6.0,2.0,1.192500270997627,8.0,4.0,24.37270686198967,6.0,0.0,4.673292752640251,4.0,4.0,38.11027481882564,4.0,3.0,16.042220400172056,5.0,5.0,5.121930684980681,0.0,1.0,0.658131748274419,"['carpal_tunnel', 'cervicalgia', 'de_quervain', 'low_back_pain', 'muscle_fatigue', 'postural_kyphosis', 'tech_neck', 'wrist_tendinitis']",carpal_tunnel,medium,elbow,0,0.564184919631786,0,0,1
2024-01-01 00:00:00.363,33.86021951756806,38.37025817107747,119.7927379553838,41.626103525517735,66.67974557880893,79.01597940093626,19.210398149764305,15.200631303299769,31.864017667117448,0.90862865820446,5.673052598213582,0.0,33.86021951756806,38.37025817107747,119.7927379553838,41.626103525517735,119.7927379553838,66.67974557880893,79.01597940093626,79.01597940093626,19.210398149764305,15.200631303299769,19.210398149764305,31.864017667117448,0.90862865820446,31.864017667117448,5.673052598213582,0.0,5.673052598213582,7.557888199928943,7.0,2.0,2.106081906088022,9.0,4.0,90.44210604030687,7.0,1.0,1.6731338721930484,4.0,4.0,21.540350622794772,4.0,4.0,21.04493156402959,6.0,5.0,8.25525107085924,0.0,1.0,0.7279131179991976,"['cervicalgia', 'frozen_shoulder', 'low_back_pain', 'muscle_fatigue', 'postural_kyphosis', 'rotator_cuff_tendinitis', 'shoulder_bursitis', 'shoulder_impingement', 'tech_neck', 'wrist_tendinitis']",frozen_shoulder,medium,shoulder,0,0.6531425022716039,6,4,1
2024-01-01 00:00:00.396,16.935698172528273,14.137723057190007,48.48052017755868,66.61095079610777,54.64164171921377,59.03457257993037,12.811158397064853,2.1209929331315456,29.123300283122617,41.32273927420161,43.70240547327663,10.84266737704576,16.935698172528273,14.137723057190007,48.48052017755868,66.61095079610777,66.61095079610777,54.64164171921377,59.03457257993037,59.03457257993037,12.811158397064853,2.1209929331315456,12.811158397064853,29.123300283122617,41.32273927420161,41.32273927420161,43.70240547327663,10.84266737704576,43.70240547327663,16.92452134503979,7.0,2.0,24.232535113887458,9.0,4.0,53.18178715927603,8.0,2.0,19.98140682100589,4.0,4.0,6.399239752699453,4.0,4.0,9.458721607084161,7.0,5.0,38.02935287506305,0.0,2.0,0.48256741480281035,"['rotator_cuff_tendinitis', 'shoulder_bursitis', 'shoulder_impingement']",rotator_cuff_tendinitis,low,shoulder,0,0.3403747713787133,13,4,0
2024-01-01 00:00:00.429,0.0,9.5364996431258,45.05326909905548,44.730023711166154,55.38010665603092,50.26703834383274,7.236141612438846,9.316548290669656,14.212941193695151,17.164422707813596,17.03718385019914,28.37267186817401,0.0,9.5364996431258,45.05326909905548,44.730023711166154,45.05326909905548,55.38010665603092,50.26703834383274,55.38010665603092,7.236141612438846,9.316548290669656,9.316548290669656,14.212941193695151,17.164422707813596,17.164422707813596,17.03718385019914,28.37267186817401,28.37267186817401,16.935698172528273,7.0,2.0,4.601223414064206,9.0,4.0,21.557681697052296,8.0,2.0,3.6544659238994512,4.0,4.0,3.4946101063951964,4.0,4.0,24.158316566388013,7.0,6.0,15.329733605102618,0.0,2.0,0.2797875981701684,['shoulder_bursitis'],shoulder_bursitis,low,elbow,0,0.0818702111080945,14,0,0
2024-01-01 00:00:00.462,17.832098238589925,34.65231287287061,38.60424889425644,33.14062256663208,54.212916775613465,65.81619521300863,12.1627039600233,16.951438481895124,38.28014539932596,24.703420537025238,11.498138684992801,9.773102848742637,17.832098238589925,34.65231287287061,38.60424889425644,33.14062256663208,38.60424889425644,54.212916775613465,65.81619521300863,65.81619521300863,12.1627039600233,16.951438481895124,16.951438481895124,38.28014539932596,24.703420537025238,38.28014539932596,11.498138684992801,9.773102848742637,11.498138684992801,17.832098238589925,7.0,2.0,25.11581322974481,10.0,4.0,6.449020204799034,8.0,2.0,10.436088556977708,4.0,4.0,7.634890191225468,4.0,4.0,21.115722691512364,8.0,6.0,16.874533183181207,0.0,2.0,0.5180747659900717,"['low_back_pain', 'postural_kyphosis', 'wrist_tendinitis']",low_back_pain,low,elbow,0,0.38563969151455646,9,0,0
2024-01-01 00:00:00.495,10.501699766072218,61.439333236708876,29.539460237150486,32.62667057559066,60.878878403611374,47.466457122729196,7.979785283536607,15.810691271253047,43.04736339610725,37.501875637351404,16.73662650256084,45.34585729893935,10.501699766072218,61.439333236708876,29.539460237150486,32.62667057559066,32.62667057559066,60.878878403611374,47.466457122729196,60.878878403611374,7.979785283536607,15.810691271253047,15.810691271253047,43.04736339610725,37.501875637351404,43.04736339610725,16.73662650256084,45.34585729893935,45.34585729893935,7.330398472517707,7.0,2.0,26.787020363838266,11.0,4.0,5.977578318665785,8.0,2.0,4.937316809397252,4.0,4.0,1.1407472106420773,4.0,4.0,4.767217996781291,9.0,6.0,33.84771861394655,0.0,3.0,0.6361960443638253,"['low_back_pain', 'lumbar_disc_hernia_risk', 'postural_kyphosis', 'wrist_tendinitis']",lumbar_disc_hernia_risk,low,trunk,0,0.5362211923348665,10,5,0
2024-01-01 00:00:00.528,6.89735103732461,28.883194950647052,42.083735365404245,42.20185806285659,103.00750946766948,74.13575935224985,17.07058453059392,11.066290162790667,68.20075106507139,26.58712328117445,22.47464540193517,18.2003054731855,6.89735103732461,28.883194950647052,42.083735365404245,42.20185806285659,42.20185806285659,103.00750946766948,74.13575935224985,103.00750946766948,17.07058453059392,11.066290162790667,17.07058453059392,68.20075106507139,26.58712328117445,68.20075106507139,22.47464540193517,18.2003054731855,22.47464540193517,3.604348728747608,7.0,2.0,32.556138286061824,12.0,5.0,9.575187487265929,8.0,2.0,42.128631064058105,5.0,5.0,1.2598932593408723,4.0,4.0,25.153387668964136,10.0,7.0,22.87121189700418,0.0,4.0,0.5543321412099828,"['elbow_strain', 'hip_bursitis', 'hip_flexor_strain', 'postural_kyphosis', 'shoulder_bursitis', 'wrist_tendinitis']",hip_bursitis,low,elbow,0,0.431860745431227,7,0,0
2024-01-01 00:00:00.561,17.51397866076219,4.831415834916815,59.616341087485665,55.61527615782339,56.82917338753978,54.46155875840387,19.63531974668766,14.163233130667916,28.83745235091859,15.987841756362608,10.020409805188626,19.692526889377323,17.51397866076219,4.831415834916815,59.616341087485665,55.61527615782339,59.616341087485665,56.82917338753978,54.46155875840387,56.82917338753978,19.63531974668766,14.163233130667916,19.63531974668766,28.83745235091859,15.987841756362608,28.83745235091859,10.020409805188626,19.692526889377323,19.692526889377323,10.616627623437582,7.0,2.0,24.051779115730238,12.0,5.0,17.414483024629078,9.0,2.0,46.1783360801297,5.0,6.0,2.564735216093741,4.0,4.0,39.3632987141528,10.0,8.0,2.7821185125578474,0.0,4.0,0.4137400371981637,"['shoulder_bursitis', 'shoulder_impingement', 'wrist_tendinitis']",shoulder_impingement,low,shoulder,0,0.25263334189265385,15,4,0
2024-01-01 00:00:00.594,7.735807395830313,10.412962708564162,44.76483060928501,17.35317794692771,45.79307395490131,40.99953681150532,10.988376766732953,6.868072755048574,27.444368239325577,29.878874312794245,34.081566008162895,42.35603419408329,7.735807395830313,10.412962708564162,44.76483060928501,17.35317794692771,44.76483060928501,45.79307395490131,40.99953681150532,45.79307395490131,10.988376766732953,6.868072755048574,10.988376766732953,27.444368239325577,29.878874312794245,29.878874312794245,34.081566008162895,42.35603419408329,42.35603419408329,9.778171264931878,7.0,2.0,5.581546873647348,12.0,5.0,14.851510478200652,9.0,2.0,11.036099432638473,5.0,6.0,8.646942979954707,4.0,4.0,1.0414219618756562,10.0,8.0,22.66350730470597,0.0,5.0,0.35151427226650356,['shoulder_bursitis'],shoulder_bursitis,low,elbow,0,0.17330767591524238,14,0,0
2024-01-01 00:00:00.627,17.709143470257935,90.0,54.15426128839572,33.98583160264384,77.4055588702303,10.591884562422841,12.375722852953311,18.920799004412004,54.42909718392873,39.95000311310893,39.72480455795262,44.90072525539787,17.709143470257935,90.0,54.15426128839572,33.98583160264384,54.15426128839572,77.4055588702303,10.591884562422841,77.4055588702303,12.375722852953311,18.920799004412004,18.920799004412004,54.42909718392873,39.95000311310893,54.42909718392873,39.72480455795262,44.90072525539787,44.90072525539787,9.973336074427621,7.0,2.0,79.58703729143583,13.0,6.0,9.38943067911071,10.0,2.0,31.612484915328984,5.0,7.0,7.9324222376790505,4.0,4.0,24.550222871134487,11.0,9.0,2.5446910613145803,0.0,5.0,0.8749539823880997,"['global_msd', 'hip_flexor_strain', 'low_back_pain', 'lumbar_disc_hernia_risk', 'postural_kyphosis', 'shoulder_bursitis', 'shoulder_impingement', 'wrist_tendinitis']",lumbar_disc_hernia_risk,high,trunk,1,0.84059081257127,10,5,2
2024-01-01 00:00:00.660,49.75867142980263,53.481871230379554,71.48560722759845,64.80951129931861,73.63429880056952,63.094155217031116,29.314230419594345,18.08101020974956,45.82394353793731,28.339209384485628,30.83037365673279,29.661790539205537,49.75867142980263,53.481871230379554,71.48560722759845,64.80951129931861,71.48560722759845,73.63429880056952,63.094155217031116,73.63429880056952,29.314230419594345,18.08101020974956,29.314230419594345,45.82394353793731,28.339209384485628,45.82394353793731,30.83037365673279,29.661790539205537,30.83037365673279,32.0495279595447,8.0,3.0,36.518128769620446,14.0,7.0,17.331345939202727,11.0,2.0,3.7712600696607694,5.0,7.0,10.393431415182341,5.0,4.0,8.605153645991422,12.0,9.0,14.070351598665084,0.0,5.0,0.8932507825807254,"['cervical_disc_risk', 'cervicalgia', 'de_quervain', 'global_msd', 'hip_flexor_strain', 'low_back_pain', 'lumbar_disc_hernia_risk', 'postural_kyphosis', 'rotator_cuff_tendinitis', 'shoulder_bursitis', 'shoulder_impingement', 'tech_neck', 'wrist_tendinitis']",lumbar_disc_hernia_risk,high,elbow,1,0.8639156501546998,10,0,2
2024-01-01 00:00:00.693,26.933074476074523,43.035934519770606,36.292827293307106,52.36928433730151,103.24424564584282,69.81053734608722,13.905234414671002,16.72222327452835,36.2983586585985,26.727593274616886,11.00702186638888,22.397141839293177,26.933074476074523,43.035934519770606,36.292827293307106,52.36928433730151,52.36928433730151,103.24424564584282,69.81053734608722,103.24424564584282,13.905234414671002,16.72222327452835,16.72222327452835,36.2983586585985,26.727593274616886,36.2983586585985,11.00702186638888,22.397141839293177,22.397141839293177,22.82559695372811,9.0,4.0,10.445936710608947,15.0,7.0,19.116322890296942,12.0,2.0,29.6099468452733,6.0,8.0,12.592007145065995,5.0,4.0,9.525584879338808,13.0,9.0,8.433231817439612,0.0,5.0,0.6696507979203101,"['cervicalgia', 'elbow_strain', 'low_back_pain', 'muscle_fatigue', 'postural_kyphosis', 'shoulder_bursitis', 'shoulder_impingement', 'tech_neck', 'wrist_tendinitis']",low_back_pain,medium,elbow,0,0.5788694524067662,9,0,1
2024-01-01 00:00:00.726,15.54022563750339,21.489427962412883,49.54312350987663,51.08961580832138,69.38812199037649,85.06604567214987,12.117260492775197,8.896828688429244,26.789602433304957,28.9236156584827,22.19973062372384,21.53931275065729,15.54022563750339,21.489427962412883,49.54312350987663,51.08961580832138,51.08961580832138,69.38812199037649,85.06604567214987,85.06604567214987,12.117260492775197,8.896828688429244,12.117260492775197,26.789602433304957,28.9236156584827,28.9236156584827,22.19973062372384,21.53931275065729,22.19973062372384,11.392848838571133,9.0,4.0,21.546506557357723,16.0,7.0,1.2796685289801246,13.0,2.0,18.178199973692955,7.0,8.0,4.604962781753153,5.0,4.0,7.374743000115803,13.0,9.0,0.1974112155693355,0.0,5.0,0.4676831074625382,"['postural_kyphosis', 'shoulder_bursitis', 'shoulder_impingement']",shoulder_impingement,low,elbow,0,0.32140019398820185,15,0,0
2024-01-01 00:00:00.759,3.6020145102923458,59.49271233050924,60.06590341403516,46.11544767068341,35.688804539589796,38.97484153624109,2.945748642808259,11.31358510651356,50.38533489454196,34.85828962839568,21.35991430934407,21.25530581867418,3.6020145102923458,59.49271233050924,60.06590341403516,46.11544767068341,60.06590341403516,35.688804539589796,38.97484153624109,38.97484153624109,2.945748642808259,11.31358510651356,11.31358510651356,50.38533489454196,34.85828962839568,50.38533489454196,21.35991430934407,21.25530581867418,21.35991430934407,11.938211127211044,9.0,4.0,38.00328436809636,17.0,8.0,8.976287605713779,14.0,2.0,46.09120413590878,7.0,9.0,0.8036753862616361,5.0,4.0,21.461719236059263,14.0,9.0,0.839816314379771,0.0,5.0,0.5668419693215357,"['hip_flexor_strain', 'low_back_pain', 'lumbar_disc_hernia_risk', 'postural_kyphosis', 'shoulder_bursitis', 'shoulder_impingement']",lumbar_disc_hernia_risk,low,shoulder,0,0.44780832674745097,10,4,0
2024-01-01 00:00:00.792,10.644938203798539,10.655146516904978,31.00644549800105,44.657219147987554,63.5886716737167,80.13798219563905,4.326199407955357,8.662786714512311,20.07586468461265,24.20308792590853,17.423471364576343,23.809871422791687,10.644938203798539,10.655146516904978,31.00644549800105,44.657219147987554,44.657219147987554,63.5886716737167,80.13798219563905,80.13798219563905,4.326199407955357,8.662786714512311,8.662786714512311,20.07586468461265,24.20308792590853,24.20308792590853,17.423471364576343,23.809871422791687,23.809871422791687,7.042923693506193,9.0,4.0,48.837565813604265,17.0,9.0,15.408684266047608,14.0,2.0,41.16314065939797,8.0,10.0,2.6507983920012492,5.0,4.0,26.182246968633432,14.0,10.0,2.449957113447617,0.0,5.0,0.3620385615619558,['shoulder_bursitis'],shoulder_bursitis,low,elbow,0,0.18672408402557367,14,0,0
2024-01-01 00:00:00.825,37.361457760658524,40.218123240485816,84.29814550112273,76.24139270902194,82.13154697078573,57.69261216237729,16.30407009186731,22.68481895128796,19.864142169328478,4.089346539297377,13.25403160728914,10.097828262901887,37.361457760658524,40.218123240485816,84.29814550112273,76.24139270902194,84.29814550112273,82.13154697078573,57.69261216237729,82.13154697078573,16.30407009186731,22.68481895128796,22.68481895128796,19.864142169328478,4.089346539297377,19.864142169328478,13.25403160728914,10.097828262901887,13.25403160728914,26.716519556859986,10.0,5.0,29.56297672358084,18.0,10.0,39.64092635313518,15.0,3.0,1.9935647751466803,9.0,10.0,14.022032236775647,6.0,4.0,4.338945756580053,14.0,10.0,10.555839815502548,0.0,5.0,0.714280802834777,"['cervical_disc_risk', 'cervicalgia', 'de_quervain', 'frozen_shoulder', 'low_back_pain', 'muscle_fatigue', 'postural_kyphosis', 'rotator_cuff_tendinitis', 'shoulder_bursitis', 'shoulder_impingement', 'tech_neck', 'wrist_tendinitis']",cervical_disc_risk,medium,shoulder,0,0.6357639697550607,1,4,1
2024-01-01 00:00:00.858,5.792051380621578,38.73576393897136,73.08486786939541,31.626752236539616,51.50706319972937,64.0753511789286,11.98312539651235,3.7330305954611775,38.63036949942833,26.78929953714192,22.449054286854803,13.952175130321756,5.792051380621578,38.73576393897136,73.08486786939541,31.626752236539616,73.08486786939541,51.50706319972937,64.0753511789286,64.0753511789286,11.98312539651235,3.7330305954611775,11.98312539651235,38.63036949942833,26.78929953714192,38.63036949942833,22.449054286854803,13.952175130321756,22.449054286854803,31.569406380036945,10.0,6.0,1.4823593015144567,19.0,10.0,11.213277631727323,16.0,3.0,18.056195791857135,9.0,10.0,10.70169355477561,6.0,4.0,18.766227330099856,15.0,10.0,9.195022679565664,0.0,5.0,0.5205282523729516,"['low_back_pain', 'postural_kyphosis', 'rotator_cuff_tendinitis', 'shoulder_bursitis', 'shoulder_impingement']",rotator_cuff_tendinitis,low,shoulder,0,0.38876740624015604,13,4,0
2024-01-01 00:00:00.891,18.005584146765376,11.065809141607145,39.89624429310277,52.09198671340548,61.560909655088956,65.08669366612213,0.0,17.893494455571496,8.98109157249854,5.883378022343841,8.005009852458379,6.720061448683562,18.005584146765376,11.065809141607145,39.89624429310277,52.09198671340548,52.09198671340548,61.560909655088956,65.08669366612213,65.08669366612213,0.0,17.893494455571496,17.893494455571496,8.98109157249854,5.883378022343841,8.98109157249854,8.005009852458379,6.720061448683562,8.005009852458379,12.213532766143798,10.0,6.0,27.669954797364213,19.0,10.0,20.992881155989927,17.0,3.0,1.0113424871935308,9.0,10.0,5.910369059059146,6.0,4.0,29.64927792692979,15.0,11.0,14.444044434396424,0.0,5.0,0.38898070148238884,"['shoulder_bursitis', 'shoulder_impingement', 'wrist_tendinitis']",shoulder_impingement,low,elbow,0,0.22107003693418237,15,0,0
